date,Province,hotspot_count,frp_sum,frp_mean
2025-07-13,Nan,0.0,0.0,0.0
2025-07-13,Phayao,0.0,0.0,0.0
2025-07-13,Phrae,0.0,0.0,0.0
2025-07-14,Chiang Mai,0.0,0.0,0.0
2025-07-14,Chiang Rai,0.0,0.0,0.0
2025-07-14,Lampang,0.0,0.0,0.0
2025-07-14,Lamphun,0.0,0.0,0.0
2025-07-14,Mae Hong Son,0.0,0.0,0.0
2025-07-14,Nan,0.0,0.0,0.0
2025-07-14,Phayao,0.0,0.0,0.0
2025-07-14,Phrae,0.0,0.0,0.0
2025-07-15,Chiang Mai,2.0,6.84,3.42
2025-07-15,Chiang Rai,0.0,0.0,0.0
2025-07-15,Lampang,0.0,0.0,0.0
2025-07-15,Lamphun,0.0,0.0,0.0
2025-07-15,Mae Hong Son,0.0,0.0,0.0
2025-07-15,Nan,0.0,0.0,0.0
2025-07-15,Phayao,0.0,0.0,0.0
2025-07-15,Phrae,0.0,0.0,0.0
2025-07-16,Chiang Mai,0.0,0.0,0.0
2025-07-16,Chiang Rai,0.0,0.0,0.0
2025-07-16,Lampang,0.0,0.0,0.0
2025-07-16,Lamphun,0.0,0.0,0.0
2025-07-16,Mae Hong Son,0.0,0.0,0.0
2025-07-16,Nan,0.0,0.0,0.0
2025-07-16,Phayao,0.0,0.0,0.0
2025-07-16,Phrae,0.0,0.0,0.0
2025-07-17,Chiang Mai,0.0,0.0,0.0
2025-07-17,Chiang Rai,0.0,0.0,0.0
2025-07-17,Lampang,0.0,0.0,0.0
2025-07-17,Lamphun,0.0,0.0,0.0
2025-07-17,Mae Hong Son,0.0,0.0,0.0
2025-07-17,Nan,0.0,0.0,0.0
2025-07-17,Phayao,0.0,0.0,0.0
2025-07-17,Phrae,0.0,0.0,0.0
2025-07-18,Chiang Mai,0.0,0.0,0.0
2025-07-18,Chiang Rai,0.0,0.0,0.0
2025-07-18,Lampang,0.0,0.0,0.0
2025-07-18,Lamphun,0.0,0.0,0.0
2025-07-18,Mae Hong Son,0.0,0.0,0.0
2025-07-18,Nan,0.0,0.0,0.0
2025-07-18,Phayao,0.0,0.0,0.0
2025-07-18,Phrae,0.0,0.0,0.0
2025-07-19,Chiang Mai,0.0,0.0,0.0
2025-07-19,Chiang Rai,0.0,0.0,0.0
2025-07-19,Lampang,0.0,0.0,0.0
2025-07-19,Lamphun,0.0,0.0,0.0
2025-07-19,Mae Hong Son,0.0,0.0,0.0
2025-07-19,Nan,0.0,0.0,0.0
2025-07-19,Phayao,0.0,0.0,0.0
2025-07-19,Phrae,0.0,0.0,0.0
2025-07-20,Chiang Mai,0.0,0.0,0.0
2025-07-20,Chiang Rai,0.0,0.0,0.0
2025-07-20,Lampang,0.0,0.0,0.0
2025-07-20,Lamphun,0.0,0.0,0.0
2025-07-20,Mae Hong Son,0.0,0.0,0.0
2025-07-20,Nan,0.0,0.0,0.0
2025-07-20,Phayao,0.0,0.0,0.0
2025-07-20,Phrae,0.0,0.0,0.0
2025-07-21,Chiang Mai,0.0,0.0,0.0
2025-07-21,Chiang Rai,0.0,0.0,0.0
2025-07-21,Lampang,0.0,0.0,0.0
2025-07-21,Lamphun,0.0,0.0,0.0
2025-07-21,Mae Hong Son,0.0,0.0,0.0
2025-07-21,Nan,0.0,0.0,0.0
2025-07-21,Phayao,0.0,0.0,0.0
2025-07-21,Phrae,0.0,0.0,0.0
2025-07-22,Chiang Mai,0.0,0.0,0.0
2025-07-22,Chiang Rai,0.0,0.0,0.0
2025-07-22,Lampang,0.0,0.0,0.0
2025-07-22,Lamphun,0.0,0.0,0.0
2025-07-22,Mae Hong Son,0.0,0.0,0.0
2025-07-22,Nan,0.0,0.0,0.0
2025-07-22,Phayao,0.0,0.0,0.0
2025-07-22,Phrae,0.0,0.0,0.0
2025-07-23,Chiang Mai,0.0,0.0,0.0
2025-07-23,Chiang Rai,0.0,0.0,0.0
2025-07-23,Lampang,0.0,0.0,0.0
2025-07-23,Lamphun,0.0,0.0,0.0
2025-07-23,Mae Hong Son,0.0,0.0,0.0
2025-07-23,Nan,0.0,0.0,0.0
2025-07-23,Phayao,0.0,0.0,0.0
2025-07-23,Phrae,0.0,0.0,0.0
2025-07-24,Chiang Mai,0.0,0.0,0.0
2025-07-24,Chiang Rai,0.0,0.0,0.0
2025-07-24,Lampang,0.0,0.0,0.0
2025-07-24,Lamphun,0.0,0.0,0.0
2025-07-24,Mae Hong Son,0.0,0.0,0.0
2025-07-24,Nan,0.0,0.0,0.0
2025-07-24,Phayao,0.0,0.0,0.0
2025-07-24,Phrae,0.0,0.0,0.0
2025-07-25,Chiang Mai,0.0,0.0,0.0
2025-07-25,Chiang Rai,0.0,0.0,0.0
2025-07-25,Lampang,0.0,0.0,0.0
2025-07-25,Lamphun,0.0,0.0,0.0
2025-07-25,Mae Hong Son,0.0,0.0,0.0
2025-07-25,Nan,0.0,0.0,0.0
2025-07-25,Phayao,0.0,0.0,0.0
2025-07-25,Phrae,0.0,0.0,0.0
2025-07-26,Chiang Mai,0.0,0.0,0.0
2025-07-26,Chiang Rai,0.0,0.0,0.0
2025-07-26,Lampang,0.0,0.0,0.0
2025-07-26,Lamphun,0.0,0.0,0.0
2025-07-26,Mae Hong Son,0.0,0.0,0.0
2025-07-26,Nan,0.0,0.0,0.0
2025-07-26,Phayao,0.0,0.0,0.0
2025-07-26,Phrae,0.0,0.0,0.0
2025-07-27,Chiang Mai,0.0,0.0,0.0
2025-07-27,Chiang Rai,0.0,0.0,0.0
2025-07-27,Lampang,0.0,0.0,0.0
2025-07-27,Lamphun,0.0,0.0,0.0
2025-07-27,Mae Hong Son,0.0,0.0,0.0
2025-07-27,Nan,0.0,0.0,0.0
2025-07-27,Phayao,0.0,0.0,0.0
2025-07-27,Phrae,0.0,0.0,0.0
2025-07-28,Chiang Mai,0.0,0.0,0.0
2025-07-28,Chiang Rai,0.0,0.0,0.0
2025-07-28,Lampang,0.0,0.0,0.0
2025-07-28,Lamphun,0.0,0.0,0.0
2025-07-28,Mae Hong Son,0.0,0.0,0.0
2025-07-28,Nan,0.0,0.0,0.0
2025-07-28,Phayao,0.0,0.0,0.0
2025-07-28,Phrae,0.0,0.0,0.0
2025-07-29,Chiang Mai,0.0,0.0,0.0
2025-07-29,Chiang Rai,0.0,0.0,0.0
2025-07-29,Lampang,0.0,0.0,0.0
2025-07-29,Lamphun,0.0,0.0,0.0
2025-07-29,Mae Hong Son,0.0,0.0,0.0
2025-07-29,Nan,0.0,0.0,0.0
2025-07-29,Phayao,0.0,0.0,0.0
2025-07-29,Phrae,0.0,0.0,0.0
2025-07-30,Chiang Mai,0.0,0.0,0.0
2025-07-30,Chiang Rai,0.0,0.0,0.0
2025-07-30,Lampang,0.0,0.0,0.0
2025-07-30,Lamphun,0.0,0.0,0.0
2025-07-30,Mae Hong Son,0.0,0.0,0.0
2025-07-30,Nan,0.0,0.0,0.0
2025-07-30,Phayao,0.0,0.0,0.0
2025-07-30,Phrae,0.0,0.0,0.0
2025-07-31,Chiang Mai,0.0,0.0,0.0
2025-07-31,Chiang Rai,1.0,3.17,3.17
2025-07-31,Lampang,1.0,6.47,6.47
2025-07-31,Lamphun,0.0,0.0,0.0
2025-07-31,Mae Hong Son,0.0,0.0,0.0
2025-07-31,Nan,0.0,0.0,0.0
2025-07-31,Phayao,0.0,0.0,0.0
2025-07-31,Phrae,0.0,0.0,0.0
2025-08-01,Chiang Mai,0.0,0.0,0.0
2025-08-01,Chiang Rai,0.0,0.0,0.0
2025-08-01,Lampang,0.0,0.0,0.0
2025-08-01,Lamphun,0.0,0.0,0.0
2025-08-01,Mae Hong Son,0.0,0.0,0.0
2025-08-01,Nan,0.0,0.0,0.0
2025-08-01,Phayao,0.0,0.0,0.0
2025-08-01,Phrae,0.0,0.0,0.0
2025-08-02,Chiang Mai,0.0,0.0,0.0
2025-08-02,Chiang Rai,0.0,0.0,0.0
2025-08-02,Lampang,0.0,0.0,0.0
2025-08-02,Lamphun,0.0,0.0,0.0
2025-08-02,Mae Hong Son,0.0,0.0,0.0
2025-08-02,Nan,0.0,0.0,0.0
2025-08-02,Phayao,0.0,0.0,0.0
2025-08-02,Phrae,0.0,0.0,0.0
2025-08-03,Chiang Mai,0.0,0.0,0.0
2025-08-03,Chiang Rai,0.0,0.0,0.0
2025-08-03,Lampang,0.0,0.0,0.0
2025-08-03,Lamphun,0.0,0.0,0.0
2025-08-03,Mae Hong Son,0.0,0.0,0.0
2025-08-03,Nan,0.0,0.0,0.0
2025-08-03,Phayao,0.0,0.0,0.0
2025-08-03,Phrae,0.0,0.0,0.0
2025-08-04,Chiang Mai,4.0,15.24,3.81
2025-08-04,Chiang Rai,0.0,0.0,0.0
2025-08-04,Lampang,0.0,0.0,0.0
2025-08-04,Lamphun,0.0,0.0,0.0
2025-08-04,Mae Hong Son,0.0,0.0,0.0
2025-08-04,Nan,0.0,0.0,0.0
2025-08-04,Phayao,0.0,0.0,0.0
2025-08-04,Phrae,0.0,0.0,0.0
2025-08-05,Chiang Mai,0.0,0.0,0.0
2025-08-05,Chiang Rai,0.0,0.0,0.0
2025-08-05,Lampang,0.0,0.0,0.0
2025-08-05,Lamphun,0.0,0.0,0.0
2025-08-05,Mae Hong Son,0.0,0.0,0.0
2025-08-05,Nan,0.0,0.0,0.0
2025-08-05,Phayao,0.0,0.0,0.0
2025-08-05,Phrae,0.0,0.0,0.0
2025-08-06,Chiang Mai,0.0,0.0,0.0
2025-08-06,Chiang Rai,0.0,0.0,0.0
2025-08-06,Lampang,0.0,0.0,0.0
2025-08-06,Lamphun,0.0,0.0,0.0
2025-08-06,Mae Hong Son,0.0,0.0,0.0
2025-08-06,Nan,0.0,0.0,0.0
2025-08-06,Phayao,0.0,0.0,0.0
2025-08-06,Phrae,0.0,0.0,0.0
2025-08-07,Chiang Mai,0.0,0.0,0.0
2025-08-07,Chiang Rai,0.0,0.0,0.0
2025-08-07,Lampang,0.0,0.0,0.0
2025-08-07,Lamphun,0.0,0.0,0.0
2025-08-07,Mae Hong Son,0.0,0.0,0.0
2025-08-07,Nan,0.0,0.0,0.0
2025-08-07,Phayao,0.0,0.0,0.0
2025-08-07,Phrae,0.0,0.0,0.0
2025-08-08,Chiang Mai,0.0,0.0,0.0
2025-08-08,Chiang Rai,0.0,0.0,0.0
2025-08-08,Lampang,0.0,0.0,0.0
2025-08-08,Lamphun,0.0,0.0,0.0
2025-08-08,Mae Hong Son,0.0,0.0,0.0
2025-08-08,Nan,0.0,0.0,0.0
2025-08-08,Phayao,0.0,0.0,0.0
2025-08-08,Phrae,0.0,0.0,0.0
2025-08-09,Chiang Mai,0.0,0.0,0.0
2025-08-09,Chiang Rai,0.0,0.0,0.0
2025-08-09,Lampang,0.0,0.0,0.0
2025-08-09,Lamphun,0.0,0.0,0.0
2025-08-09,Mae Hong Son,0.0,0.0,0.0
2025-08-09,Nan,0.0,0.0,0.0
2025-08-09,Phayao,0.0,0.0,0.0
2025-08-09,Phrae,0.0,0.0,0.0
2025-08-10,Chiang Mai,0.0,0.0,0.0
2025-08-10,Chiang Rai,0.0,0.0,0.0
2025-08-10,Lampang,0.0,0.0,0.0
2025-08-10,Lamphun,0.0,0.0,0.0
2025-08-10,Mae Hong Son,0.0,0.0,0.0
2025-08-10,Nan,0.0,0.0,0.0
2025-08-10,Phayao,0.0,0.0,0.0
2025-08-10,Phrae,0.0,0.0,0.0
2025-08-11,Chiang Mai,0.0,0.0,0.0
2025-08-11,Chiang Rai,2.0,5.85,2.925
2025-08-11,Lampang,0.0,0.0,0.0
2025-08-11,Lamphun,0.0,0.0,0.0
2025-08-11,Mae Hong Son,0.0,0.0,0.0
2025-08-11,Nan,0.0,0.0,0.0
2025-08-11,Phayao,0.0,0.0,0.0
2025-08-11,Phrae,0.0,0.0,0.0
2025-08-12,Chiang Mai,0.0,0.0,0.0
2025-08-12,Chiang Rai,0.0,0.0,0.0
2025-08-12,Lampang,0.0,0.0,0.0
2025-08-12,Lamphun,0.0,0.0,0.0
2025-08-12,Mae Hong Son,0.0,0.0,0.0
2025-08-12,Nan,0.0,0.0,0.0
2025-08-12,Phayao,0.0,0.0,0.0
2025-08-12,Phrae,0.0,0.0,0.0
2025-08-13,Chiang Mai,0.0,0.0,0.0
2025-08-13,Chiang Rai,0.0,0.0,0.0
2025-08-13,Lampang,0.0,0.0,0.0
2025-08-13,Lamphun,0.0,0.0,0.0
2025-08-13,Mae Hong Son,0.0,0.0,0.0
2025-08-13,Nan,0.0,0.0,0.0
2025-08-13,Phayao,0.0,0.0,0.0
2025-08-13,Phrae,0.0,0.0,0.0
2025-08-14,Chiang Mai,0.0,0.0,0.0
2025-08-14,Chiang Rai,0.0,0.0,0.0
2025-08-14,Lampang,0.0,0.0,0.0
2025-08-14,Lamphun,0.0,0.0,0.0
2025-08-14,Mae Hong Son,0.0,0.0,0.0
2025-08-14,Nan,0.0,0.0,0.0
2025-08-14,Phayao,0.0,0.0,0.0
2025-08-14,Phrae,0.0,0.0,0.0
2025-08-15,Chiang Mai,0.0,0.0,0.0
2025-08-15,Chiang Rai,0.0,0.0,0.0
2025-08-15,Lampang,0.0,0.0,0.0
2025-08-15,Lamphun,0.0,0.0,0.0
2025-08-15,Mae Hong Son,0.0,0.0,0.0
2025-08-15,Nan,0.0,0.0,0.0
2025-08-15,Phayao,0.0,0.0,0.0
2025-08-15,Phrae,0.0,0.0,0.0
2025-08-16,Chiang Mai,0.0,0.0,0.0
2025-08-16,Chiang Rai,1.0,3.04,3.04
2025-08-16,Lampang,0.0,0.0,0.0
2025-08-16,Lamphun,0.0,0.0,0.0
2025-08-16,Mae Hong Son,0.0,0.0,0.0
2025-08-16,Nan,0.0,0.0,0.0
2025-08-16,Phayao,0.0,0.0,0.0
2025-08-16,Phrae,0.0,0.0,0.0
2025-08-17,Chiang Mai,0.0,0.0,0.0
2025-08-17,Chiang Rai,0.0,0.0,0.0
2025-08-17,Lampang,0.0,0.0,0.0
2025-08-17,Lamphun,0.0,0.0,0.0
2025-08-17,Mae Hong Son,0.0,0.0,0.0
2025-08-17,Nan,0.0,0.0,0.0
2025-08-17,Phayao,0.0,0.0,0.0
2025-08-17,Phrae,0.0,0.0,0.0
2025-08-18,Chiang Mai,0.0,0.0,0.0
2025-08-18,Chiang Rai,0.0,0.0,0.0
2025-08-18,Lampang,0.0,0.0,0.0
2025-08-18,Lamphun,0.0,0.0,0.0
2025-08-18,Mae Hong Son,0.0,0.0,0.0
2025-08-18,Nan,0.0,0.0,0.0
2025-08-18,Phayao,0.0,0.0,0.0
2025-08-18,Phrae,0.0,0.0,0.0
2025-08-19,Chiang Mai,0.0,0.0,0.0
2025-08-19,Chiang Rai,1.0,1.82,1.82
2025-08-19,Lampang,0.0,0.0,0.0
2025-08-19,Lamphun,0.0,0.0,0.0
2025-08-19,Mae Hong Son,0.0,0.0,0.0
2025-08-19,Nan,0.0,0.0,0.0
2025-08-19,Phayao,0.0,0.0,0.0
2025-08-19,Phrae,0.0,0.0,0.0
2025-08-20,Chiang Mai,0.0,0.0,0.0
2025-08-20,Chiang Rai,2.0,15.41,7.705
2025-08-20,Lampang,0.0,0.0,0.0
2025-08-20,Lamphun,0.0,0.0,0.0
2025-08-20,Mae Hong Son,0.0,0.0,0.0
2025-08-20,Nan,0.0,0.0,0.0
2025-08-20,Phayao,0.0,0.0,0.0
2025-08-20,Phrae,0.0,0.0,0.0
2025-08-21,Chiang Mai,0.0,0.0,0.0
2025-08-21,Chiang Rai,0.0,0.0,0.0
2025-08-21,Lampang,1.0,5.0,5.0
2025-08-21,Lamphun,0.0,0.0,0.0
2025-08-21,Mae Hong Son,0.0,0.0,0.0
2025-08-21,Nan,0.0,0.0,0.0
2025-08-21,Phayao,0.0,0.0,0.0
2025-08-21,Phrae,0.0,0.0,0.0
2025-08-22,Chiang Mai,0.0,0.0,0.0
2025-08-22,Chiang Rai,0.0,0.0,0.0
2025-08-22,Lampang,0.0,0.0,0.0
2025-08-22,Lamphun,0.0,0.0,0.0
2025-08-22,Mae Hong Son,0.0,0.0,0.0
2025-08-22,Nan,0.0,0.0,0.0
2025-08-22,Phayao,0.0,0.0,0.0
2025-08-22,Phrae,0.0,0.0,0.0
2025-08-23,Chiang Mai,0.0,0.0,0.0
2025-08-23,Chiang Rai,0.0,0.0,0.0
2025-08-23,Lampang,0.0,0.0,0.0
2025-08-23,Lamphun,0.0,0.0,0.0
2025-08-23,Mae Hong Son,0.0,0.0,0.0
2025-08-23,Nan,0.0,0.0,0.0
2025-08-23,Phayao,0.0,0.0,0.0
2025-08-23,Phrae,0.0,0.0,0.0
2025-08-24,Chiang Mai,0.0,0.0,0.0
2025-08-24,Chiang Rai,0.0,0.0,0.0
2025-08-24,Lampang,0.0,0.0,0.0
2025-08-24,Lamphun,0.0,0.0,0.0
2025-08-24,Mae Hong Son,0.0,0.0,0.0
2025-08-24,Nan,0.0,0.0,0.0
2025-08-24,Phayao,0.0,0.0,0.0
2025-08-24,Phrae,0.0,0.0,0.0
2025-08-25,Chiang Mai,0.0,0.0,0.0
2025-08-25,Chiang Rai,1.0,5.1,5.1
2025-08-25,Lampang,0.0,0.0,0.0
2025-08-25,Lamphun,0.0,0.0,0.0
2025-08-25,Mae Hong Son,0.0,0.0,0.0
2025-08-25,Nan,0.0,0.0,0.0
2025-08-25,Phayao,0.0,0.0,0.0
2025-08-25,Phrae,0.0,0.0,0.0
2025-08-26,Chiang Mai,0.0,0.0,0.0
2025-08-26,Chiang Rai,1.0,5.16,5.16
2025-08-26,Lampang,0.0,0.0,0.0
2025-08-26,Lamphun,0.0,0.0,0.0
2025-08-26,Mae Hong Son,0.0,0.0,0.0
2025-08-26,Nan,0.0,0.0,0.0
2025-08-26,Phayao,0.0,0.0,0.0
2025-08-26,Phrae,0.0,0.0,0.0
2025-08-27,Chiang Mai,0.0,0.0,0.0
2025-08-27,Chiang Rai,0.0,0.0,0.0
2025-08-27,Lampang,0.0,0.0,0.0
2025-08-27,Lamphun,0.0,0.0,0.0
2025-08-27,Mae Hong Son,0.0,0.0,0.0
2025-08-27,Nan,0.0,0.0,0.0
2025-08-27,Phayao,0.0,0.0,0.0
2025-08-27,Phrae,0.0,0.0,0.0
2025-08-28,Chiang Mai,0.0,0.0,0.0
2025-08-28,Chiang Rai,0.0,0.0,0.0
2025-08-28,Lampang,0.0,0.0,0.0
2025-08-28,Lamphun,0.0,0.0,0.0
2025-08-28,Mae Hong Son,0.0,0.0,0.0
2025-08-28,Nan,0.0,0.0,0.0
2025-08-28,Phayao,0.0,0.0,0.0
2025-08-28,Phrae,0.0,0.0,0.0
2025-08-29,Chiang Mai,0.0,0.0,0.0
2025-08-29,Chiang Rai,0.0,0.0,0.0
2025-08-29,Lampang,0.0,0.0,0.0
2025-08-29,Lamphun,0.0,0.0,0.0
2025-08-29,Mae Hong Son,0.0,0.0,0.0
2025-08-29,Nan,0.0,0.0,0.0
2025-08-29,Phayao,0.0,0.0,0.0
2025-08-29,Phrae,0.0,0.0,0.0
2025-08-30,Chiang Mai,0.0,0.0,0.0
2025-08-30,Chiang Rai,0.0,0.0,0.0
2025-08-30,Lampang,0.0,0.0,0.0
2025-08-30,Lamphun,0.0,0.0,0.0
2025-08-30,Mae Hong Son,0.0,0.0,0.0
2025-08-30,Nan,0.0,0.0,0.0
2025-08-30,Phayao,0.0,0.0,0.0
2025-08-30,Phrae,0.0,0.0,0.0
2025-08-31,Chiang Mai,0.0,0.0,0.0
2025-08-31,Chiang Rai,0.0,0.0,0.0
2025-08-31,Lampang,0.0,0.0,0.0
2025-08-31,Lamphun,0.0,0.0,0.0
2025-08-31,Mae Hong Son,0.0,0.0,0.0
2025-08-31,Nan,0.0,0.0,0.0
2025-08-31,Phayao,0.0,0.0,0.0
2025-08-31,Phrae,0.0,0.0,0.0
2025-09-01,Chiang Mai,0.0,0.0,0.0
2025-09-01,Chiang Rai,0.0,0.0,0.0
2025-09-01,Lampang,0.0,0.0,0.0
2025-09-01,Lamphun,0.0,0.0,0.0
2025-09-01,Mae Hong Son,0.0,0.0,0.0
2025-09-01,Nan,0.0,0.0,0.0
2025-09-01,Phayao,0.0,0.0,0.0
2025-09-01,Phrae,0.0,0.0,0.0
2025-09-02,Chiang Mai,0.0,0.0,0.0
2025-09-02,Chiang Rai,0.0,0.0,0.0
2025-09-02,Lampang,0.0,0.0,0.0
2025-09-02,Lamphun,0.0,0.0,0.0
2025-09-02,Mae Hong Son,0.0,0.0,0.0
2025-09-02,Nan,0.0,0.0,0.0
2025-09-02,Phayao,0.0,0.0,0.0
2025-09-02,Phrae,0.0,0.0,0.0
2025-09-03,Chiang Mai,0.0,0.0,0.0
2025-09-03,Chiang Rai,1.0,1.63,1.63
2025-09-03,Lampang,0.0,0.0,0.0
2025-09-03,Lamphun,0.0,0.0,0.0
2025-09-03,Mae Hong Son,0.0,0.0,0.0
2025-09-03,Nan,0.0,0.0,0.0
2025-09-03,Phayao,0.0,0.0,0.0
2025-09-03,Phrae,0.0,0.0,0.0
2025-09-04,Chiang Mai,0.0,0.0,0.0
2025-09-04,Chiang Rai,2.0,1.3699999999999999,0.6849999999999999
2025-09-04,Lampang,0.0,0.0,0.0
2025-09-04,Lamphun,0.0,0.0,0.0
2025-09-04,Mae Hong Son,0.0,0.0,0.0
2025-09-04,Nan,0.0,0.0,0.0
2025-09-04,Phayao,0.0,0.0,0.0
2025-09-04,Phrae,0.0,0.0,0.0
2025-09-05,Chiang Mai,0.0,0.0,0.0
2025-09-05,Chiang Rai,0.0,0.0,0.0
2025-09-05,Lampang,0.0,0.0,0.0
2025-09-05,Lamphun,0.0,0.0,0.0
2025-09-05,Mae Hong Son,0.0,0.0,0.0
2025-09-05,Nan,0.0,0.0,0.0
2025-09-05,Phayao,0.0,0.0,0.0
2025-09-05,Phrae,0.0,0.0,0.0
2025-09-06,Chiang Mai,1.0,0.79,0.79
2025-09-06,Chiang Rai,0.0,0.0,0.0
2025-09-06,Lampang,0.0,0.0,0.0
2025-09-06,Lamphun,0.0,0.0,0.0
2025-09-06,Mae Hong Son,0.0,0.0,0.0
2025-09-06,Nan,0.0,0.0,0.0
2025-09-06,Phayao,0.0,0.0,0.0
2025-09-06,Phrae,0.0,0.0,0.0
2025-09-07,Chiang Mai,2.0,3.0700000000000003,1.5350000000000001
2025-09-07,Chiang Rai,0.0,0.0,0.0
2025-09-07,Lampang,0.0,0.0,0.0
2025-09-07,Lamphun,0.0,0.0,0.0
2025-09-07,Mae Hong Son,0.0,0.0,0.0
2025-09-07,Nan,0.0,0.0,0.0
2025-09-07,Phayao,0.0,0.0,0.0
2025-09-07,Phrae,0.0,0.0,0.0
2025-09-08,Chiang Mai,1.0,2.7,2.7
2025-09-08,Chiang Rai,0.0,0.0,0.0
2025-09-08,Lampang,0.0,0.0,0.0
2025-09-08,Lamphun,0.0,0.0,0.0
2025-09-08,Mae Hong Son,0.0,0.0,0.0
2025-09-08,Nan,0.0,0.0,0.0
2025-09-08,Phayao,0.0,0.0,0.0
2025-09-08,Phrae,0.0,0.0,0.0
2025-09-09,Chiang Mai,0.0,0.0,0.0
2025-09-09,Chiang Rai,0.0,0.0,0.0
2025-09-09,Lampang,0.0,0.0,0.0
2025-09-09,Lamphun,0.0,0.0,0.0
2025-09-09,Mae Hong Son,0.0,0.0,0.0
2025-09-09,Nan,0.0,0.0,0.0
2025-09-09,Phayao,0.0,0.0,0.0
2025-09-09,Phrae,0.0,0.0,0.0
2025-09-10,Chiang Mai,0.0,0.0,0.0
2025-09-10,Chiang Rai,2.0,8.36,4.18
2025-09-10,Lampang,0.0,0.0,0.0
2025-09-10,Lamphun,0.0,0.0,0.0
2025-09-10,Mae Hong Son,0.0,0.0,0.0
2025-09-10,Nan,0.0,0.0,0.0
2025-09-10,Phayao,0.0,0.0,0.0
2025-09-10,Phrae,0.0,0.0,0.0
2025-09-11,Chiang Mai,0.0,0.0,0.0
2025-09-11,Chiang Rai,0.0,0.0,0.0
2025-09-11,Lampang,0.0,0.0,0.0
2025-09-11,Lamphun,0.0,0.0,0.0
2025-09-11,Mae Hong Son,0.0,0.0,0.0
2025-09-11,Nan,0.0,0.0,0.0
2025-09-11,Phayao,0.0,0.0,0.0
2025-09-11,Phrae,0.0,0.0,0.0
2025-09-12,Chiang Mai,0.0,0.0,0.0
2025-09-12,Chiang Rai,0.0,0.0,0.0
2025-09-12,Lampang,0.0,0.0,0.0
2025-09-12,Lamphun,0.0,0.0,0.0
2025-09-12,Mae Hong Son,0.0,0.0,0.0
2025-09-12,Nan,0.0,0.0,0.0
2025-09-12,Phayao,0.0,0.0,0.0
2025-09-12,Phrae,0.0,0.0,0.0
2025-09-13,Chiang Mai,0.0,0.0,0.0
2025-09-13,Chiang Rai,0.0,0.0,0.0
2025-09-13,Lampang,0.0,0.0,0.0
2025-09-13,Lamphun,0.0,0.0,0.0
2025-09-13,Mae Hong Son,0.0,0.0,0.0
2025-09-13,Nan,0.0,0.0,0.0
2025-09-13,Phayao,0.0,0.0,0.0
2025-09-13,Phrae,0.0,0.0,0.0
2025-09-14,Chiang Mai,0.0,0.0,0.0
2025-09-14,Chiang Rai,0.0,0.0,0.0
2025-09-14,Lampang,0.0,0.0,0.0
2025-09-14,Lamphun,0.0,0.0,0.0
2025-09-14,Mae Hong Son,0.0,0.0,0.0
2025-09-14,Nan,0.0,0.0,0.0
2025-09-14,Phayao,0.0,0.0,0.0
2025-09-14,Phrae,0.0,0.0,0.0
2025-09-15,Chiang Mai,0.0,0.0,0.0
2025-09-15,Chiang Rai,0.0,0.0,0.0
2025-09-15,Lampang,0.0,0.0,0.0
2025-09-15,Lamphun,0.0,0.0,0.0
2025-09-15,Mae Hong Son,0.0,0.0,0.0
2025-09-15,Nan,0.0,0.0,0.0
2025-09-15,Phayao,0.0,0.0,0.0
2025-09-15,Phrae,0.0,0.0,0.0
2025-09-16,Chiang Mai,0.0,0.0,0.0
2025-09-16,Chiang Rai,0.0,0.0,0.0
2025-09-16,Lampang,0.0,0.0,0.0
2025-09-16,Lamphun,0.0,0.0,0.0
2025-09-16,Mae Hong Son,0.0,0.0,0.0
2025-09-16,Nan,0.0,0.0,0.0
2025-09-16,Phayao,0.0,0.0,0.0
2025-09-16,Phrae,0.0,0.0,0.0
2025-09-17,Chiang Mai,1.0,4.4,4.4
2025-09-17,Chiang Rai,2.0,9.06,4.53
2025-09-17,Lampang,0.0,0.0,0.0
2025-09-17,Lamphun,0.0,0.0,0.0
2025-09-17,Mae Hong Son,0.0,0.0,0.0
2025-09-17,Nan,0.0,0.0,0.0
2025-09-17,Phayao,0.0,0.0,0.0
2025-09-17,Phrae,0.0,0.0,0.0
2025-09-18,Chiang Mai,0.0,0.0,0.0
2025-09-18,Chiang Rai,0.0,0.0,0.0
2025-09-18,Lampang,0.0,0.0,0.0
2025-09-18,Lamphun,0.0,0.0,0.0
2025-09-18,Mae Hong Son,0.0,0.0,0.0
2025-09-18,Nan,0.0,0.0,0.0
2025-09-18,Phayao,0.0,0.0,0.0
2025-09-18,Phrae,0.0,0.0,0.0
2025-09-19,Chiang Mai,0.0,0.0,0.0
2025-09-19,Chiang Rai,0.0,0.0,0.0
2025-09-19,Lampang,0.0,0.0,0.0
2025-09-19,Lamphun,0.0,0.0,0.0
2025-09-19,Mae Hong Son,0.0,0.0,0.0
2025-09-19,Nan,0.0,0.0,0.0
2025-09-19,Phayao,0.0,0.0,0.0
2025-09-19,Phrae,0.0,0.0,0.0
2025-09-20,Chiang Mai,0.0,0.0,0.0
2025-09-20,Chiang Rai,0.0,0.0,0.0
2025-09-20,Lampang,0.0,0.0,0.0
2025-09-20,Lamphun,0.0,0.0,0.0
2025-09-20,Mae Hong Son,0.0,0.0,0.0
